subject_ID,age_in_years,gender,gender_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingR,RT_fishingL,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,prop_correct_fishing
3714622,25,Female,2,0,trial_23,,,,,4756.03,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,0,-3.333333333,-3.333333333,9.428090416,9.428090416,3,3,0,0,0,0,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714622,25,Female,2,0,trial_24,,,,,2344.29,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,0,10,-3.333333333,5.773502692,9.428090416,1,3,-13.33333333,3.654587724,2,0,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714622,25,Female,2,1,trial_25,,1,0,,2046.41,2122.155,3114.015,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,100,-3.333333333,5,7.453559925,9.574271078,2,2,8.333333333,2.120711153,0,0,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714622,25,Female,2,1,trial_26,,,,,2174.615,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,0,-3.333333333,0,7.453559925,11.54700538,2,4,3.333333333,4.093445459,2,0,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714622,25,Female,2,1,trial_27,,,0,,2544.335,1493.955,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":5,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,50,-11.66666667,11.66666667,3.726779962,6.871842709,0,1,23.33333333,3.145062747,1,50,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714622,25,Female,2,1,trial_28,,1,1,,2396.58,2242.25,2894.585,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",100,50,-5,0,9.574271078,11.54700538,2,4,5,1.972734306,2,-50,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714622,25,Female,2,1,trial_29,,,,,2201.04,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,0,-8.333333333,10,8.975274679,8.164965809,0,2,18.33333333,-0.810308869,2,-50,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714622,25,Female,2,1,trial_30,,,0,,1109.34,2242.52,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,100,-8.333333333,8.333333333,6.871842709,6.871842709,2,2,16.66666667,0,0,100,1,1389.628,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_1,,1,,,2073.05,,4022.48,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100,0,-11.66666667,-5,8.975274679,9.574271078,2,2,6.666666667,0.598996399,0,-100,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_2,,,,,1485.11,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,0,6.666666667,8.333333333,7.453559925,8.975274679,3,0,1.666666667,1.521714754,-3,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_3,,,,,3885.445,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,0,8.333333333,8.333333333,6.871842709,8.975274679,2,3,0,2.103431969,1,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_4,,0,,,10333.235,,6564.415,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,50,1.666666667,0,8.975274679,8.164965809,1,2,-1.666666667,-0.810308869,1,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_5,,,1,,4718.275,1199.845,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",50,100,-1.666666667,-3.333333333,6.871842709,7.453559925,3,2,-1.666666667,0.581717216,-1,50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_6,,,,,1112.585,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,0,-6.666666667,3.333333333,9.428090416,9.428090416,1,3,10,1.78E-15,2,-50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_7,,1,1,,3706.71,1835.815,1400.92,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100,100,-13.33333333,-3.333333333,7.453559925,9.428090416,1,3,10,1.974530491,2,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_8,,,1,,1682.25,960.785,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",0,100,6.666666667,-11.66666667,9.428090416,8.975274679,1,2,-18.33333333,-0.452815737,1,100,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_9,,,0,,11533.58,2728.725,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":5,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",50,100,-13.33333333,11.66666667,7.453559925,3.726779962,1,0,25,-3.726779962,-1,50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_10,,1,1,,9919.665,1750.18,1684.795,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100,100,-10,-5,8.164965809,9.574271078,2,2,5,1.409305268,0,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,,,,,catch_1,0,,,5191.38,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714623,31,Male,1,0,trial_11,,1,,,2570.58,,976.96,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,0,-13.33333333,11.66666667,7.453559925,8.975274679,1,2,25,1.521714754,1,-100,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_12,,0,0,,4429.905,2805.975,788.57,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":5,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",100,50,8.333333333,11.66666667,8.975274679,3.726779962,3,0,3.333333333,-5.248494716,-3,-50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_13,,,,,3293.275,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",50,50,-5,-13.33333333,9.574271078,7.453559925,2,1,-8.333333333,-2.120711153,-1,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_14,,1,,,1354.52,,1175.47,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,50,-6.666666667,3.333333333,7.453559925,9.428090416,3,3,10,1.974530491,0,-50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_15,,,,,6188.645,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,0,-6.666666667,6.666666667,9.428090416,9.428090416,1,1,13.33333333,1.78E-15,0,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_16,,,1,,5276.94,6515.785,,"{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",0,100,11.66666667,-6.666666667,8.975274679,7.453559925,2,3,-18.33333333,-1.521714754,1,100,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_17,,1,1,,3734.64,2854.92,14968.175,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,100,-5,-3.333333333,9.574271078,9.428090416,2,3,1.666666667,-0.146180662,1,50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_18,,,,,11924.285,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",0,0,6.666666667,-13.33333333,7.453559925,7.453559925,3,1,-20,0,-2,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_19,,0,1,,4986.315,7344.575,11125.94,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",100,50,11.66666667,-10,6.871842709,8.164965809,1,2,-21.66666667,1.2931231,1,-50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_20,,,,,7508.18,,,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,0,3.333333333,3.333333333,9.428090416,9.428090416,3,3,0,0,0,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,,,,,catch_2,1,,,5786.925,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714623,31,Male,1,1,trial_21,,,0,,9015.185,9180.775,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",50,100,8.333333333,-3.333333333,6.871842709,7.453559925,2,2,-11.66666667,0.581717216,0,50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_22,,1,,,3513.69,,6285.995,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",100,50,1.666666667,-1.666666667,6.871842709,8.975274679,3,1,-3.333333333,2.103431969,-2,-50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_23,,,,,6865.365,,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,0,1.666666667,5,6.871842709,9.574271078,3,2,3.333333333,2.702428368,-1,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_24,,1,,,1042.615,,2006.095,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,0,-8.333333333,10,8.975274679,5.773502692,3,1,18.33333333,-3.201771987,-2,-100,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_25,,,,,3331.375,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,50,-5,6.666666667,5,9.428090416,3,1,11.66666667,4.428090416,-2,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_26,,,,,3605.46,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,0,-11.66666667,3.333333333,8.975274679,7.453559925,2,2,15,-1.521714754,0,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_27,,1,1,,10268.415,2290.665,2678.345,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",50,50,-13.33333333,-10,7.453559925,8.164965809,1,2,3.333333333,0.711405884,1,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_28,,1,,,17887.095,,4110.7,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,50,-3.333333333,1.666666667,9.428090416,8.975274679,3,1,5,-0.452815737,-2,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,0,trial_29,,0,1,,2174.05,2447.255,2598.925,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",100,100,5,-13.33333333,9.574271078,7.453559925,2,1,-18.33333333,-2.120711153,-1,0,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714623,31,Male,1,1,trial_30,,1,1,,12136.99,2248.26,1243.28,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",100,50,-8.333333333,-6.666666667,8.975274679,7.453559925,0,3,1.666666667,-1.521714754,3,-50,1,1927.3955,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_1,,,0,,1743.215,2104,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,100,-8.333333333,-3.333333333,8.975274679,9.428090416,3,3,5,0.452815737,0,100,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_2,,,0,,3964.495,1529.64,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,100,8.333333333,13.33333333,6.871842709,9.428090416,2,2,5,2.556247706,0,100,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_3,,0,1,,2598.725,4919.17,1739.21,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,100,3.333333333,-6.666666667,9.428090416,9.428090416,3,1,-10,-1.78E-15,-2,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_4,,,,,5789.185,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",0,0,-8.333333333,-1.666666667,6.871842709,6.871842709,2,3,6.666666667,0,1,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_5,,,,,1915.655,,,"{""FishSmall"":0,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",0,0,13.33333333,-6.666666667,9.428090416,7.453559925,2,3,-20,-1.974530491,1,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_6,,0,,,761.055,,991.265,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":5,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,0,6.666666667,6.666666667,9.428090416,7.453559925,1,0,0,-1.974530491,-1,-50,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_7,,,1,,1095.1,2147.165,,"{""FishSmall"":5,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,100,6.666666667,-3.333333333,7.453559925,9.428090416,0,3,-10,1.974530491,3,50,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_8,,0,1,,1223.98,4604.265,2168.8,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",100,50,1.666666667,-11.66666667,8.975274679,6.871842709,1,1,-13.33333333,-2.103431969,0,-50,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_9,,0,,,1487.095,,659.24,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,0,10,11.66666667,8.164965809,8.975274679,2,2,1.666666667,0.810308869,0,-100,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_10,,,0,,687.985,1251.09,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,100,0,6.666666667,8.164965809,9.428090416,2,1,6.666666667,1.263124607,-1,100,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,,,,,catch_1,0,,,3324.05,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714624,24,Male,1,1,trial_11,,1,0,,2118.775,2039.07,3043.85,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,50,-6.666666667,6.666666667,4.714045208,9.428090416,2,1,13.33333333,4.714045208,-1,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_12,,,,,2526.31,,,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,3.333333333,15,9.428090416,7.637626158,3,1,11.66666667,-1.790464258,-2,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_13,,1,,,638.915,,1097.985,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,0,-1.666666667,5,6.871842709,9.574271078,3,2,6.666666667,2.702428368,-1,-100,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_14,,0,0,,824.335,1522.215,1305.02,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,100,6.666666667,15,9.428090416,7.637626158,1,1,8.333333333,-1.790464258,0,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_15,,,,,1206.515,,,"{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,0,11.66666667,6.666666667,8.975274679,9.428090416,2,1,-5,0.452815737,-1,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_16,,,0,,647.32,884.16,,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,100,0,8.333333333,11.54700538,8.975274679,4,0,8.333333333,-2.571730705,-4,100,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_17,,1,0,,842.795,1139.775,2037.27,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,100,-5,5,7.637626158,9.574271078,1,2,10,1.936644919,1,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,0,trial_18,,1,,,885.985,,1318.605,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,0,-6.666666667,-6.666666667,7.453559925,9.428090416,3,1,0,1.974530491,-2,-50,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_19,,0,1,,887.635,2424.97,1842.31,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,50,10,-6.666666667,8.164965809,9.428090416,2,1,-16.66666667,1.263124607,-1,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,24,Male,1,1,trial_20,,,1,,749.35,2155.955,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",0,100,8.333333333,-10,8.975274679,8.164965809,0,2,-18.33333333,-0.810308869,2,100,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714624,,,,,catch_2,1,,,1286.5,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714624,24,Male,1,0,trial_21,,,,,2601.52,,,"{""FishSmall"":2,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,16.66666667,11.66666667,4.714045208,6.871842709,0,1,-5,2.157797501,1,0,1,760.058,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
