subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR,fishing_rewardL_rational_fishing,fishing_rewardR_rational_fishing,avg_fishing_reward,avg_fishing_reward_rational_fishing,reward_EV_info,reward_EV_no_info,reward_uncertainty_info,reward_uncertainty_no_info,reward_agency_info,reward_agency_no_info
6574283,6,84,Female,2,7-Jun,1,1,trial_14,,,0,,4524.6,,6501.2,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,100,3.333333333,3.333333333,-3.333333333,13.33333333,9.428090416,9.428090416,3,3,0,0,0,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,13.33333333,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,14,0.64516129,10,20,-10,10,3,0.833333333,13.33333333,3.333333333,3,0,20,10
6574283,6,84,Female,2,7-Jun,1,1,trial_15,,,0,,6548.9,,5293.7,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",0,50,3.333333333,-1.666666667,20,-13.33333333,9.428090416,6.871842709,3,3,-5,-2.556247706,0,50,"{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",3.333333333,-13.33333333,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,15,0.64516129,20,-10,0,0,3,0.833333333,-13.33333333,3.333333333,3,0,-10,20
6574283,6,84,Female,2,7-Jun,1,0,trial_16,,0,,,4739.2,3663.1,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,50,8.333333333,5,3.333333333,6.666666667,8.975274679,9.574271078,3,2,-3.333333333,0.598996399,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",3.333333333,5,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,16,0.64516129,10,-10,-20,10,3,0.833333333,3.333333333,5,3,0,10,-10
6574283,6,84,Female,2,7-Jun,1,0,trial_17,,0,,,9277.2,8395,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,0,-13.33333333,-6.666666667,-16.66666667,-16.66666667,7.453559925,9.428090416,1,1,6.666666667,1.974530491,0,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-16.66666667,-6.666666667,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,17,0.64516129,-10,-20,0,0,3,0.833333333,-16.66666667,-6.666666667,1,0,-10,-20
6574283,6,84,Female,2,7-Jun,1,1,trial_18,,,0,,5899.1,,3579.6,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,50,11.66666667,13.33333333,10,0,6.871842709,7.453559925,1,1,1.666666667,0.581717216,0,50,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",11.66666667,0,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,18,0.64516129,0,10,10,0,3,0.833333333,0,11.66666667,1,0,10,0
6574283,6,84,Female,2,7-Jun,1,0,trial_19,,0,0,,13482.7,2884.4,5288.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,50,-11.66666667,-6.666666667,-20,0,8.975274679,9.428090416,2,1,5,0.452815737,-1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-20,-6.666666667,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,19,0.64516129,-20,20,0,0,3,0.833333333,-20,-6.666666667,2,0,-20,20
6574283,6,84,Female,2,7-Jun,1,0,trial_20,,,0,,10814.5,,5200.1,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,50,5,-6.666666667,3.333333333,-3.333333333,9.574271078,9.428090416,2,1,-11.66666667,-0.146180662,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",3.333333333,-6.666666667,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,20,0.64516129,20,10,0,0,3,0.833333333,3.333333333,-6.666666667,2,0,20,10
6574283,6,84,Female,2,7-Jun,1,,catch_2,1,,,4682.6,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",,,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,,0.64516129,,,,,,,,,,,,
6574283,6,84,Female,2,7-Jun,1,1,trial_21,,1,1,,1372.7,3084.1,3519.2,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",50,50,8.333333333,-11.66666667,3.333333333,-10,6.871842709,6.871842709,2,1,-20,0,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",8.333333333,-10,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,21,0.64516129,0,0,-20,0,3,0.833333333,-10,8.333333333,1,0,0,0
6574283,6,84,Female,2,7-Jun,1,0,trial_22,,,,,5974.7,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,6.666666667,10,3.333333333,13.33333333,7.453559925,5.773502692,3,1,3.333333333,-1.680057233,-2,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,10,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,22,0.64516129,0,10,0,0,3,0.833333333,3.333333333,10,3,0,0,10
6574283,6,84,Female,2,7-Jun,1,1,trial_23,,,,,13719.3,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":4,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,0,-15,3.333333333,-3.333333333,-6.666666667,7.637626158,7.453559925,1,2,18.33333333,-0.184066233,1,-50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-15,-6.666666667,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,23,0.64516129,20,0,0,0,3,0.833333333,-6.666666667,-15,2,0,0,20
6574283,6,84,Female,2,7-Jun,1,0,trial_24,,0,1,,2862.8,4525.5,4334.8,"{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",100,100,13.33333333,-1.666666667,6.666666667,-3.333333333,7.453559925,8.975274679,1,1,-15,1.521714754,0,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",6.666666667,-1.666666667,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,24,0.64516129,-10,0,-10,0,3,0.833333333,6.666666667,-1.666666667,1,0,-10,0
6574283,6,84,Female,2,7-Jun,1,1,trial_25,,0,0,,3012.6,4775.6,1570.5,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",100,100,3.333333333,15,3.333333333,20,9.428090416,5,0,0,11.66666667,-4.428090416,0,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,20,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,25,0.64516129,10,20,10,20,3,0.833333333,20,3.333333333,0,0,20,10
6574283,6,84,Female,2,7-Jun,1,0,trial_26,,,,,6523.5,,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",50,0,8.333333333,-8.333333333,16.66666667,-3.333333333,8.975274679,6.871842709,3,2,-16.66666667,-2.103431969,-1,-50,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",16.66666667,-8.333333333,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,26,0.64516129,0,0,0,0,3,0.833333333,16.66666667,-8.333333333,3,0,0,0
6574283,6,84,Female,2,7-Jun,1,1,trial_27,,,,,9421.8,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,0,10,-5,10,-13.33333333,5.773502692,9.574271078,1,2,-15,3.800768386,1,0,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",10,-13.33333333,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,27,0.64516129,10,0,10,0,3,0.833333333,-13.33333333,10,2,0,0,10
6574283,6,84,Female,2,7-Jun,1,1,trial_28,,,,,8348.4,,,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,0,15,8.333333333,20,13.33333333,7.637626158,8.975274679,1,3,-6.666666667,1.33764852,2,0,"{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",15,13.33333333,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,28,0.64516129,20,0,20,0,3,0.833333333,13.33333333,15,3,0,0,20
6574283,6,84,Female,2,7-Jun,1,1,trial_29,,,1,,8328.7,,8044.2,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",50,50,5,-6.666666667,3.333333333,-13.33333333,7.637626158,7.453559925,1,3,-11.66666667,-0.184066233,2,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",5,-13.33333333,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,29,0.64516129,0,0,0,0,3,0.833333333,-13.33333333,5,3,0,0,0
6574283,6,84,Female,2,7-Jun,1,1,trial_30,,,0,,11899.1,,2316.6,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,100,6.666666667,5,6.666666667,6.666666667,9.428090416,9.574271078,1,2,-1.666666667,0.146180662,1,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",6.666666667,6.666666667,1,1768.31,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,30,0.64516129,0,-10,10,10,3,0.833333333,6.666666667,6.666666667,2,0,-10,0
6574818,8,100,Male,1,9-Aug,2,0,trial_1,,,1,,7172.3,,13384.1,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,50,6.666666667,3.333333333,13.33333333,13.33333333,9.428090416,9.428090416,1,3,-3.333333333,0,2,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,3.333333333,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,1,0.827586207,10,0,10,10,1.333333333,2.666666667,13.33333333,3.333333333,1,0,10,0
6574818,8,100,Male,1,9-Aug,2,1,trial_2,,,,,6805.6,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":4,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",50,0,-16.66666667,0,-16.66666667,3.333333333,4.714045208,11.54700538,0,4,16.66666667,6.832960176,4,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-16.66666667,3.333333333,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,2,0.827586207,-20,0,-10,0,1.333333333,2.666666667,3.333333333,-16.66666667,4,0,0,-20
6574818,8,100,Male,1,9-Aug,2,0,trial_3,,0,1,,8321.2,7606.2,8028,"{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",100,100,11.66666667,-11.66666667,6.666666667,-3.333333333,8.975274679,8.975274679,2,2,-23.33333333,0,0,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",6.666666667,-11.66666667,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.827586207,10,0,20,0,1.333333333,2.666666667,6.666666667,-11.66666667,2,0,10,0
6574818,8,100,Male,1,9-Aug,2,0,trial_4,,1,,,14556.4,9487.3,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":4,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",100,50,-15,-11.66666667,-16.66666667,-3.333333333,7.637626158,6.871842709,1,1,3.333333333,-0.765783449,0,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-16.66666667,-11.66666667,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.827586207,0,-20,0,0,1.333333333,2.666666667,-16.66666667,-11.66666667,1,0,0,-20
6574818,8,100,Male,1,9-Aug,2,0,trial_5,,,,,6450.3,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",50,50,-6.666666667,-13.33333333,-10,-3.333333333,7.453559925,7.453559925,3,1,-6.666666667,0,-2,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-10,-13.33333333,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.827586207,-10,0,0,-10,1.333333333,2.666666667,-10,-13.33333333,3,0,-10,0
6574818,8,100,Male,1,9-Aug,2,1,trial_6,,,,,6025.1,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,5,13.33333333,13.33333333,10,9.574271078,7.453559925,2,1,8.333333333,-2.120711153,-1,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",5,10,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.827586207,0,10,10,10,1.333333333,2.666666667,10,5,1,0,10,0
6574818,8,100,Male,1,9-Aug,2,0,trial_7,,,1,,7131.4,,8486.8,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",0,100,5,-1.666666667,16.66666667,-6.666666667,9.574271078,6.871842709,2,3,-6.666666667,-2.702428368,1,100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",16.66666667,-1.666666667,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.827586207,10,0,20,0,1.333333333,2.666666667,16.66666667,-1.666666667,2,0,10,0
6574818,8,100,Male,1,9-Aug,2,1,trial_8,,,0,,6090.7,,7934.6,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,100,5,5,13.33333333,6.666666667,5,9.574271078,3,2,0,4.574271078,-1,100,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",5,6.666666667,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.827586207,20,-10,0,-10,1.333333333,2.666666667,6.666666667,5,2,0,-10,20
6574818,8,100,Male,1,9-Aug,2,0,trial_9,,,,,6773.7,,,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,0,10,8.333333333,6.666666667,-10,8.164965809,6.871842709,2,2,-1.666666667,-1.2931231,0,0,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",6.666666667,8.333333333,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,9,0.827586207,0,0,20,-20,1.333333333,2.666666667,6.666666667,8.333333333,2,0,0,0
6574818,8,100,Male,1,9-Aug,2,1,trial_10,,,0,,5813.6,,8026.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",50,100,-11.66666667,-6.666666667,-6.666666667,-6.666666667,8.975274679,7.453559925,2,3,5,-1.521714754,1,50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-11.66666667,-6.666666667,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,10,0.827586207,0,-10,-20,0,1.333333333,2.666666667,-6.666666667,-11.66666667,3,0,-10,0
6574818,8,100,Male,1,9-Aug,2,,catch_1,0,,,6335.8,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.827586207,,,,,,,,,,,,
6574818,8,100,Male,1,9-Aug,2,1,trial_11,,,,,4802.2,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0,0,-15,-6.666666667,-13.33333333,0,5,9.428090416,0,1,8.333333333,4.428090416,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-15,0,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,11,0.827586207,0,0,0,10,1.333333333,2.666666667,0,-15,1,0,0,0
6574818,8,100,Male,1,9-Aug,2,0,trial_12,,0,1,,6341.5,7142.4,8182.9,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",100,50,5,-15,0,-13.33333333,7.637626158,5,1,0,-20,-2.637626158,-1,-50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",0,-15,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,12,0.827586207,10,0,0,0,1.333333333,2.666666667,0,-15,1,0,10,0
6574818,8,100,Male,1,9-Aug,2,0,trial_13,,0,1,,5191,6830.6,9410.8,"{""FishSmall"":5,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,100,8.333333333,-5,13.33333333,-6.666666667,3.726779962,9.574271078,1,2,-13.33333333,5.847491115,1,50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",13.33333333,-5,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,13,0.827586207,10,0,20,0,1.333333333,2.666666667,13.33333333,-5,1,0,10,0
6574818,8,100,Male,1,9-Aug,2,1,trial_14,,,,,4968.8,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,0,-10,5,-3.333333333,3.333333333,8.164965809,9.574271078,2,2,15,1.409305268,0,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-10,3.333333333,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,14,0.827586207,20,0,0,-10,1.333333333,2.666666667,3.333333333,-10,2,0,0,20
6574818,8,100,Male,1,9-Aug,2,0,trial_15,,,1,,5215.5,,6932.9,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",0,100,6.666666667,-1.666666667,16.66666667,20,9.428090416,6.871842709,1,3,-8.333333333,-2.556247706,2,100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",16.66666667,-1.666666667,1,1121.02,0.961538462,1,2,2,2,2,2,2,2,2,2,2,2,2,100,15,0.827586207,20,0,0,0,1.333333333,2.666666667,16.66666667,-1.666666667,1,0,20,0
